Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
LRRC27,ENSG00000148814,0.720474445996039,0.518229572364077,0.631651132710649,-0.00154744191390158,missense|LC,10132331345,10,132331345,
MICU3,ENSG00000155970,0.720489200344473,0.511923367582623,0.978029341376999,-0.00133241673800139,missense|LC,8017027252,8,17027252,
PDIA5,ENSG00000065485,0.72050506914247,0.580700020206892,0.483329636738525,0.00145005764507667,missense|LC,3123067078,3,123067078,
HEMK1,ENSG00000114735,0.720661973790354,0.487936452936684,0.678838606402164,0.00249800187311294,missense|LC,3050565428,3,50565428,
FBP1,ENSG00000165140,0.720692708408772,0.835100582676881,0.517616019604739,0.000808310028787641,missense|LC,9094603326,9,94603326,
UBE3D,ENSG00000118420,0.720721811337481,0.701677686068271,0.610961572330953,-0.00102606660708006,missense|LC,6082892933,6,82892933,
LAT,ENSG00000213658,0.720833248991924,0.499253855061604,0.724536120685065,0.00265001050357995,missense|LC,16028981355,16,28981355,
PGK1,ENSG00000102144,0.720863533712978,0.739111963955637,0.514066315801289,-0.00100906494366504,missense|LC,23078104313,X,78104313,
SLC37A1,ENSG00000160190,0.720868522087443,0.653004835702488,0.525149424505376,-0.000941392478513083,missense|LC,21042518354,21,42518354,
ZADH2,ENSG00000180011,0.720960823974517,0.494519847487736,0.98039641413063,-0.00222685269903802,missense|LC,18075201355,18,75201355,
TERF1,ENSG00000147601,0.720983444070467,0.489969746214447,0.971456447490522,0.00223468698694488,missense|LC,8073008800,8,73008800,
ZNF746,ENSG00000181220,0.721018247523329,0.500077991314586,0.559009008797797,0.00140921666063239,missense|LC,7149474281,7,149474281,
CDKN3,ENSG00000100526,0.721022434771224,0.741891156231418,0.527376711009377,0.00117083299729053,missense|LC,14054396953,14,54396953,
STX16-NPEPL1,ENSG00000254995,0.721057909972104,0.499263295432164,0.716682845321236,-0.00228865242090013,missense|LC,20058651915,20,58651915,
KIFAP3,ENSG00000075945,0.721064579396437,0.566502105376677,0.720105902117939,-0.00216406108023414,missense|LC,1169921630,1,169921630,
ZEB1,ENSG00000148516,0.721080914275776,0.531461538339107,0.513126279464853,0.00111339122355305,missense|LC,10031319181,10,31319181,
THAP7,ENSG00000184436,0.721085713437163,0.7128553969237,0.525683351525461,0.00348161872476809,missense|LC,22020994104,22,20994104,
SSX7,ENSG00000187754,0.721095272445935,0.493210728429902,0.814826426766883,-0.00280665156181835,missense|LC,23052644575,X,52644575,
NUTM2A,ENSG00000184923,0.721106947142664,0.499174722135659,0.805424953437969,-0.00170363988734591,missense|LC,10087228225,10,87228225,
DCLK2,ENSG00000170390,0.721119825942797,0.512780739292109,0.965119955451584,-0.00142686543742307,missense|LC,4150079036,4,150079036,
YIF1A,ENSG00000174851,0.721255715851545,0.983849398975604,0.498314065837167,-0.0000725275327745559,missense|LC,11066282202,11,66282202,
DZIP1L,ENSG00000158163,0.721432906790278,0.781232356747377,0.49804451102949,0.000517795358278914,missense|LC,3138062725,3,138062725,
BRINP3,ENSG00000162670,0.721444095593748,0.485477332049356,0.629863161722498,-0.0018792428414717,missense|LC,1190097933,1,190097933,
CD164,ENSG00000135535,0.721473654343214,0.508318133173765,0.539587820631751,-0.0026339343283838,missense|LC,6109368209,6,109368209,
KLF12,ENSG00000118922,0.721636866383144,0.484666995845075,0.607732779462586,0.00359331663188476,missense|LC,13073695422,13,73695422,
SLC19A2,ENSG00000117479,0.721637631226182,0.488181350498225,0.859044518280976,-0.00267022198508891,missense|LC,1169465768,1,169465768,
RPAP1,ENSG00000103932,0.721665554180886,0.897197348675145,0.505501930371095,0.000167760223840389,missense|LC,15041512178,15,41512178,
CLPTM1L,ENSG00000049656,0.721693701049259,0.769719476356894,0.499518779963037,0.000756347640271418,missense|LC,5001318328,5,1318328,
C1GALT1C1L,ENSG00000223658,0.721740422532873,0.49837594546772,0.819874317799757,0.00253855021351127,missense|LC,2043675326,2,43675326,
RNASE8,ENSG00000173431,0.721810324500651,0.673897745704164,0.503687829787918,0.00232505333388859,missense|LC,14021057830,14,21057830,
GLIS1,ENSG00000174332,0.721900979901305,0.515992515190702,0.574786882067013,0.000934483719471985,missense|LC,1053506533,1,53506533,
MYRIP,ENSG00000170011,0.721972406019475,0.994146429131718,0.528969349833909,-0.0000324742396629387,missense|LC,3039900799,3,39900799,
DHX58,ENSG00000108771,0.722049217806758,0.506356510351209,0.687354831609185,0.00137249950375628,missense|LC,17042101634,17,42101634,
TWNK,ENSG00000107815,0.722082692648238,0.496375303393523,0.514956065470139,-0.00194482923563855,missense|LC,10100983202,10,100983202,
C17orf80,ENSG00000141219,0.722097565086208,0.591443977117058,0.508029197839441,0.00120075007754212,missense|LC,17073227624,17,73227624,
MACC1,ENSG00000183742,0.72212306553906,0.487721232529373,0.677814238523033,0.00144375707490913,missense|LC,7020140908,7,20140908,
EYS,ENSG00000188107,0.722160503429084,0.536027151604667,0.858695628018843,-0.00118059682555389,missense|LC,6063720541,6,63720541,
ZNF559,ENSG00000188321,0.722255824110347,0.48737884895677,0.846826280552469,0.00145353214682537,missense|LC,19009324076,19,9324076,
SCN3B,ENSG00000166257,0.722322894493044,0.513502176900928,0.755895569239417,0.00287012195376604,missense|LC,11123634076,11,123634076,
AKR1C1,ENSG00000187134,0.72237262772623,0.53563409766878,0.667568472377404,0.00100265152425071,missense|LC,10004963371,10,4963371,
COA7,ENSG00000162377,0.722387457759325,0.636217992345853,0.601597782904733,0.00170368606275374,missense|LC,1052687633,1,52687633,
NOCT,ENSG00000151014,0.722452699480034,0.510320623723475,0.7593948787573,-0.00122195646374387,missense|LC,4139015893,4,139015893,
THTPA,ENSG00000259431,0.7225223896295,0.493409666034778,0.555323317350442,0.00314291739965567,missense|LC,14023556659,14,23556659,
FAM221A,ENSG00000188732,0.722529318568057,0.64057364850418,0.49738104373125,0.00169455119618691,missense|LC,7023680163,7,23680163,
TRNAU1AP,ENSG00000180098,0.722573533226674,0.929625381174539,0.535774200863395,0.000271841467594216,missense|LC,1028553017,1,28553017,
ASF1A,ENSG00000111875,0.722654430597779,0.955729660357801,0.498949809355221,0.000703129303021918,missense|LC,6118893935,6,118893935,
CORO7-PAM16,ENSG00000103426,0.722675975093015,0.501783355716446,0.775485330808219,-0.000993405474135592,missense|LC,16004335253,16,4335253,
KLHL20,ENSG00000076321,0.722711128927504,0.540172934450634,0.690590751550873,-0.00233530102330886,missense|LC,1173715969,1,173715969,
UBE2V1,ENSG00000244687,0.722771050099985,0.500583292845339,0.827707769209324,-0.00536827407150127,missense|LC,20050082607,20,50082607,
UBAP2L,ENSG00000143569,0.722828657447697,0.701950890894084,0.525779040243646,0.000979877591806097,missense|LC,1154219796,1,154219796,
VPS35,ENSG00000069329,0.722857414172181,0.911176424087283,0.490991491760088,0.000455482594005457,missense|LC,16046660372,16,46660372,
DNAJB6,ENSG00000105993,0.722925690680779,0.485324375983445,0.634933813586986,0.00273216532297089,missense|LC,7157358518,7,157358518,
MICALL1,ENSG00000100139,0.723098017181442,0.923008864393278,0.484893338859303,-0.000218903324125639,missense|LC,22037906313,22,37906313,
BCR,ENSG00000186716,0.723128529781604,0.491184187857688,0.608371739291914,0.000935845163574103,missense|LC,22023180867,22,23180867,
SLC43A1,ENSG00000149150,0.723137950306519,0.495752237538097,0.516801649355132,0.00160997996425073,missense|LC,11057484997,11,57484997,
OR4C3,ENSG00000176547,0.723239030615958,0.48201655321983,0.897797401469854,-0.00299886241325312,missense|LC,11048324877,11,48324877,
NKRF,ENSG00000186416,0.723246232289901,0.51572212748111,0.629909571223143,0.00162035066387176,missense|LC,23119583343,X,119583343,
ADAM17,ENSG00000151694,0.723374932538248,0.869398923627565,0.539445814418745,-0.000287090921133624,missense|LC,2009484394,2,9484394,
LSM14B,ENSG00000149657,0.723418734966279,0.542249793094124,0.884488352048527,-0.0016243745438481,missense|LC,20062122563,20,62122563,
CDKL5,ENSG00000008086,0.723494415405884,0.676892431608322,0.490504438356637,0.00126520514410539,missense|LC,23018507085,X,18507085,
KRTAP21-2,ENSG00000187026,0.723568236375067,0.506062497775612,0.803823311678271,0.00556062398401632,missense|LC,21030746851,21,30746851,
RIMS1,ENSG00000079841,0.723620744531061,0.501352672093478,0.870337704489446,0.00711121064663636,missense|LC,6071887026,6,71887026,
ONECUT2,ENSG00000119547,0.723741255231816,0.496657325406416,0.800842232301414,0.00177802131848965,missense|LC,18057435602,18,57435602,
GTPBP8,ENSG00000163607,0.723742140730983,0.552786964716434,0.710481582803225,0.00136631523935617,missense|LC,3112990940,3,112990940,
WFDC2,ENSG00000101443,0.723797130633759,0.520109206931767,0.875033913297244,0.00558284869071424,missense|LC,20045469704,20,45469704,
PRKCE,ENSG00000171132,0.723816068385981,0.491888649244811,0.717642992131615,-0.00697535147240906,missense|LC,2045652043,2,45652043,
XK,ENSG00000047597,0.723896632234521,0.600098821184608,0.580150977246323,-0.00127174986915532,missense|LC,23037685874,X,37685874,
FBXO46,ENSG00000177051,0.723906813170966,0.504263559864895,0.577816902104403,0.00222808453475958,missense|LC,19045711629,19,45711629,
PTH1R,ENSG00000160801,0.723950676771945,0.528331464443853,0.747712286119937,-0.00148012321525106,missense|LC,3046883466,3,46883466,
EIF1AX,ENSG00000173674,0.723953034804697,0.924198543265982,0.537693885622864,0.00312948983034279,missense|LC,23020128260,X,20128260,
BLOC1S4,ENSG00000186222,0.724045741977791,0.893603539783962,0.551308195567024,-0.000337539316211404,missense|LC,4006716072,4,6716072,
SHISA8,ENSG00000234965,0.724059754663083,0.523077306654418,0.578943906995383,-0.000983607929363762,missense|LC,22041904810,22,41904810,
CEACAM6,ENSG00000086548,0.724072882068546,0.653383766489836,0.503120032926343,0.000955288545611126,missense|LC,19041755569,19,41755569,
PIH1D1,ENSG00000104872,0.724095836055666,0.774892686211037,0.490464224076871,-0.00154726025274047,missense|LC,19049441298,19,49441298,
LCMT1,ENSG00000205629,0.724255518127447,0.953031322334213,0.497250259935941,-0.000232971278935805,missense|LC,16025111845,16,25111845,
OPRD1,ENSG00000116329,0.724276449989693,0.468826287188105,0.530292788737876,0.00358401382049102,missense|LC,1028812310,1,28812310,
TFCP2,ENSG00000135457,0.724277519171833,0.488910951821409,0.64353927001696,-0.00453759334410479,missense|LC,12051095170,12,51095170,
MRFAP1,ENSG00000179010,0.724309313469601,0.517110565298199,0.527386283474635,0.00468575293259123,missense|LC,4006640828,4,6640828,
LRAT,ENSG00000121207,0.724353035827489,0.926205460013151,0.531103763376373,-0.000437613844185486,missense|LC,4154744244,4,154744244,
TBX5,ENSG00000089225,0.724400888955214,0.724062009695857,0.521823092027819,0.000796673113122214,missense|LC,12114355429,12,114355429,
ANKRD20A3P,ENSG00000276203,0.724481828738432,0.502525714075645,0.758195397595683,-0.00441222201877854,missense|LC,9066152567,9,66152567,
SERPINA9,ENSG00000170054,0.724499914426441,0.51102369432685,0.568998159285141,0.00165007540209422,missense|LC,14094463043,14,94463043,
ATXN1L,ENSG00000224470,0.724573668330276,0.52561058500638,0.605603551652963,-0.000971366100412125,missense|LC,16071849636,16,71849636,
FAM71E1,ENSG00000142530,0.724639804830382,0.578738554415035,0.672061227456685,0.00132223096962954,missense|LC,19050461794,19,50461794,
NEUROD6,ENSG00000164600,0.724781750805479,0.490313935179649,0.907870390164425,-0.00471500056901959,missense|LC,7031338197,7,31338197,
SIGLECL1,ENSG00000179213,0.724787636687006,0.723067631213022,0.495774825972772,0.00250588167752539,missense|LC,19051263975,19,51263975,
ENOPH1,ENSG00000145293,0.724806836853897,0.511208888565366,0.870808309720376,-0.00371769563549332,missense|LC,4082426030,4,82426030,
TMEM189,ENSG00000240849,0.724811069022258,0.506374418177089,0.545358465031865,0.0030221137965271,missense|LC,20050115333,20,50115333,
LRRC38,ENSG00000162494,0.724934232712704,0.91269786376781,0.550104951034213,0.000346661891736775,missense|LC,1013475725,1,13475725,
SLCO1A2,ENSG00000084453,0.72494540917355,0.499013408665646,0.848053182353753,-0.00190689123954917,missense|LC,12021269510,12,21269510,
NOBOX,ENSG00000106410,0.724946365234024,0.807763759893237,0.511826789648755,0.000497259238094033,missense|LC,7144397159,7,144397159,
GPS1,ENSG00000169727,0.724957209321546,0.48323043380711,0.582785951798031,0.00265214756382584,missense|LC,17082048671,17,82048671,
TSSK1B,ENSG00000212122,0.725118311042507,0.57664960987434,0.543400340795916,0.000904829521096327,missense|LC,5113433629,5,113433629,
TMPRSS11E,ENSG00000087128,0.725141793880747,0.736870080264395,0.48623730054274,0.00155784665184089,missense|LC,4068447432,4,68447432,
PLPPR3,ENSG00000129951,0.725195421517599,0.510267427091577,0.901598257097945,0.000943626167958371,missense|LC,19000807812,19,807812,
CYP3A4,ENSG00000160868,0.725198359205616,0.732998287821984,0.539471468115174,-0.000567795013791538,missense|LC,7099758087,7,99758087,
AGPS,ENSG00000018510,0.725228916426528,0.522035036146341,0.900080025673283,-0.00227622289135502,missense|LC,2177392660,2,177392660,
CTTNBP2,ENSG00000077063,0.72527785845704,0.517848099254029,0.500109837263001,0.000923087371874003,missense|LC,7117711441,7,117711441,
PDGFD,ENSG00000170962,0.725375489438182,0.508789308147434,0.701911769234939,-0.00234439599127267,missense|LC,11103909587,11,103909587,
DTNBP1,ENSG00000047579,0.725446359480592,0.982770423189,0.497520296078769,-0.0000758463077233246,missense|LC,6015519995,6,15519995,
MSL1,ENSG00000188895,0.725549524504917,0.743152068983812,0.526641358948068,-0.0013431160365491,missense|LC,17040122761,17,40122761,
SLC11A2,ENSG00000110911,0.725608082833562,0.528378261712807,0.888965321989288,-0.00166065114171481,missense|LC,12050985992,12,50985992,
GNS,ENSG00000135677,0.725692101960635,0.612512676214322,0.48361861153585,0.00200303724259949,missense|LC,12064716721,12,64716721,
BTBD17,ENSG00000204347,0.725696878699083,0.526254787848892,0.656782001780609,0.00157586640300064,missense|LC,17074351750,17,74351750,
GUCY1A1,ENSG00000164116,0.725804515098055,0.770128475658238,0.497835283835233,-0.000845786182987428,missense|LC,4155696796,4,155696796,
FCER2,ENSG00000104921,0.725815817823095,0.511985980024208,0.931327502869139,-0.00161548434745314,missense|LC,19007689156,19,7689156,
PCDHB11,ENSG00000197479,0.725865570282389,0.849724289056361,0.504829480618793,-0.000245445942084991,missense|LC,5141194635,5,141194635,
ZNF235,ENSG00000159917,0.725889066312665,0.51824193593395,0.937638235385872,0.00120122162949428,missense|LC,19044287135,19,44287135,
XRCC6,ENSG00000196419,0.725948564725053,0.553175429448653,0.498116923701307,0.00258658078188943,missense|LC,22041620670,22,41620670,
VMAC,ENSG00000187650,0.725982236479338,0.637232053018096,0.521453794735666,-0.00124812372008092,missense|LC,19005901226,19,5901226,
SLC9A8,ENSG00000197818,0.725999604566728,0.501205380526823,0.691591960058015,-0.00181143188724518,missense|LC,20049812815,20,49812815,
C4orf3,ENSG00000164096,0.726042060194487,0.543244792773416,0.809709101820173,-0.00156494005534664,missense|LC,4119292243,4,119292243,
AMZ1,ENSG00000174945,0.726171084755138,0.506232949106104,0.85932879386864,0.000757584000730107,missense|LC,7002700343,7,2700343,
ETFDH,ENSG00000171503,0.726251655273116,0.714599444183345,0.486263793848637,-0.00145086960786393,missense|LC,4158669533,4,158669533,
NFASC,ENSG00000163531,0.726263138186065,0.960113903841654,0.552207307177175,-0.0000447297346785276,missense|LC,1204828547,1,204828547,
DNAJC24,ENSG00000170946,0.726337620757132,0.608864569029334,0.657836175675446,-0.00191996745395354,missense|LC,11031370722,11,31370722,
SNX30,ENSG00000148158,0.726377833049783,0.497331503782016,0.818137331216429,0.0027535031817972,missense|LC,9112750881,9,112750881,
MEX3B,ENSG00000183496,0.726449772417716,0.514829293766008,0.682150239044839,-0.00139032420861079,missense|LC,15082043074,15,82043074,
PBRM1,ENSG00000163939,0.726468203547133,0.637743903345364,0.493848427264758,0.00102917851409167,missense|LC,3052548007,3,52548007,
ATOX1,ENSG00000177556,0.726568798008199,0.526912469470208,0.945438436355059,-0.0075743858486629,missense|LC,5151746196,5,151746196,
IFI44L,ENSG00000137959,0.72662378634496,0.52543580318026,0.863528225611021,-0.00156977731743727,missense|LC,1078627879,1,78627879,
GMPPA,ENSG00000144591,0.726666918516224,0.516225113995202,0.763119544455048,0.00158880021722928,missense|LC,2219496233,2,219496233,
GGT2,ENSG00000133475,0.726682527444445,0.502738738656294,0.497128895853354,-0.0035569650892042,missense|LC,22021208800,22,21208800,
MND1,ENSG00000121211,0.726782349670164,0.499054118875687,0.621850687568214,-0.00476585384774215,missense|LC,4153344658,4,153344658,
CC2D2B,ENSG00000188649,0.72679728319075,0.493595995543507,0.473653470822888,0.00331069993298962,missense|LC,10096000123,10,96000123,
PEAK3,ENSG00000188305,0.72681444655089,0.668392871936233,0.491586057169041,-0.00117207081738573,missense|LC,19002269631,19,2269631,
